TransactionID,TransactionAmt_mean,TransactionAmt_sum,TransactionAmtcnt
3298917,78.8409090909091,867.25,11
3299012,117.0,117.0,1
3299105,52.48333333333333,157.45,3
3299166,221.99,221.99,1
3299188,221.99,221.99,1
3299378,129.4566666666666,5825.549999999999,45
3299385,197.56000000000003,987.8000000000002,5
3299405,0.0,0.0,0
3299440,36.95,73.9,2
3299451,78.8409090909091,867.25,11
3299456,35.605000000000004,142.42000000000002,4
3299470,78.8409090909091,867.25,11
3299488,78.8409090909091,867.25,11
3299692,88.94999999999999,266.84999999999997,3
3300369,78.8409090909091,867.25,11
3300370,78.8409090909091,867.25,11
3300491,83.66666666666667,251.0,3
3300566,0.0,0.0,0
3298003,0.0,0.0,0
3298009,117.0,117.0,1
3298126,0.0,0.0,0
3299116,59.0,59.0,1
3297526,141.0,141.0,1
3298033,293.0,586.0,2
3298281,411.95,411.95,1
3299081,63.225,126.45,2
3299906,170.03750000000002,1360.3000000000002,8
3297500,0.0,0.0,0
3297534,335.0,335.0,1
3297538,669.36,4016.16,6
3297644,57.98,289.9,5
3298272,117.0,117.0,1
3299137,46.75,187.0,4
3299363,122.25,244.5,2
3297604,57.95,57.95,1
3298034,108.95,108.95,1
3298102,108.95,108.95,1
3298150,108.95,108.95,1
3298436,255.0,255.0,1
3298457,255.0,255.0,1
3298580,255.0,255.0,1
3298588,370.0,370.0,1
3298589,370.0,370.0,1
3298740,174.86105263157893,3322.3599999999997,19
3298798,524.95,524.95,1
3299216,0.0,0.0,0
3299226,75.63333333333333,226.89999999999998,3
3299229,132.0,132.0,1
3299830,576.475,1152.95,2
3297612,110.15833333333335,660.95,6
3297758,152.9275,1223.42,8
3298036,741.91,1483.82,2
3298043,206.0,206.0,1
3298232,0.0,0.0,0
3298299,59.0,118.0,2
3298473,151.1785714285714,5291.25,35
3298625,82.97722222222225,1493.5900000000001,18
3298626,82.97722222222225,1493.5900000000001,18
3298630,82.97722222222225,1493.5900000000001,18
3298642,107.95,107.95,1
3298749,59.0,118.0,2
3299038,57.633333333333326,172.89999999999998,3
3299192,58.25384615384616,757.3000000000001,13
3299299,50.95,50.95,1
3299528,59.0,118.0,2
3299534,42.95,42.95,1
3300387,510.95,510.95,1
3300535,41.589999999999996,207.95,5
3297592,98.45,196.9,2
3297647,30.95,30.95,1
3297756,55.31666666666666,165.95,3
3297846,71.28333333333335,213.85000000000002,3
3297971,106.38,531.9,5
3298230,109.67600000000002,2193.5200000000004,20
3298325,88.36399999999999,441.81999999999994,5
3298441,64.14999999999999,192.45,3
3298484,107.95,107.95,1
3298890,233.8,1169.0,5
3299887,42.96333333333333,128.89,3
3300014,83.0,166.0,2
3300306,44.47,44.47,1
3300372,75.98333333333333,227.95,3
3300490,0.0,0.0,0
3300493,48.4675,193.87,4
3297491,0.0,0.0,0
3297492,209.95,209.95,1
3297865,67.95,67.95,1
3298160,70.9625,283.85,4
3298306,226.0,226.0,1
3298430,128.45,256.9,2
3298553,327.3431249999999,5237.49,16
3298713,0.0,0.0,0
3299418,117.0,117.0,1
3297521,108.5090909090909,2387.1999999999994,22
3297606,367.2414285714285,2570.6899999999996,7
3297895,45.0,45.0,1
3297965,0.0,0.0,0
3297752,97.95,97.95,1
3298587,0.0,0.0,0
3299304,316.3333333333333,949.0,3
3299389,107.39000000000001,536.95,5
3299480,52.95,105.9,2
3299856,158.0,158.0,1
3299938,0.0,0.0,0
3300113,0.0,0.0,0
3300213,0.0,0.0,0
3300551,0.0,0.0,0
3297881,0.0,0.0,0
3298722,57.95,57.95,1
3298754,83.92058823529412,1426.6499999999999,17
3298807,191.975,383.95,2
3298857,116.16923076923078,1510.2,13
3299024,100.0,200.0,2
3299089,100.0,200.0,2
3299154,68.97142857142856,482.79999999999995,7
3299492,58.43,58.43,1
3299834,146.0,146.0,1
3300502,68.97142857142856,482.79999999999995,7
3298186,131.31666666666666,393.95,3
3298222,59.0,59.0,1
3298653,27.0,54.0,2
3298787,83.5,83.5,1
3299150,108.15277777777779,1946.75,18
3299390,52.0,104.0,2
3299465,120.0473333333333,3601.42,30
3297666,143.754,718.77,5
3297738,0.0,0.0,0
3297871,0.0,0.0,0
3299254,41.5,83.0,2
3299817,136.7,683.5,5
3299841,113.95,113.95,1
3300098,0.0,0.0,0
3300114,311.95,311.95,1
3300533,0.0,0.0,0
3297505,77.95,155.9,2
3297773,134.82833333333335,808.97,6
3297834,71.28333333333335,213.85000000000002,3
3298076,62.63333333333333,187.9,3
3298095,49.0,49.0,1
3298310,335.0,335.0,1
3298747,0.0,0.0,0
3298932,35.95,35.95,1
3299008,103.4857142857143,1448.8,14
3299311,157.35,786.75,5
3300059,23.95,23.95,1
3300222,107.95,107.95,1
3300230,107.95,107.95,1
3300582,0.0,0.0,0
3297510,99.53823529411765,1692.15,17
3297553,94.9875,379.95,4
3298054,0.0,0.0,0
3298218,226.0,226.0,1
3298291,57.95,57.95,1
3298478,71.89,359.45,5
3298479,77.0,77.0,1
3299486,75.46,150.92,2
3300042,108.95,108.95,1
3300338,107.95,107.95,1
3297947,0.0,0.0,0
3298602,83.475,166.95,2
3299255,0.0,0.0,0
3300061,104.80000000000001,628.8000000000001,6
3300171,36.95,73.9,2
3300574,0.0,0.0,0
3297667,135.63333333333333,406.9,3
3297727,59.0,59.0,1
3298572,35.95,35.95,1
3299273,128.95,257.9,2
3299807,0.0,0.0,0
3300360,88.5,88.5,1
3298078,49.95,199.8,4
3298647,113.95,113.95,1
3298765,69.48333333333335,833.8000000000002,12
3299270,0.0,0.0,0
3299305,103.3,309.9,3
3299341,0.0,0.0,0
3297709,107.95,107.95,1
3298348,155.3135714285714,2174.3899999999994,14
3298636,0.0,0.0,0
3298726,30.95,30.95,1
3298892,120.46,240.92,2
3299925,0.0,0.0,0
3297749,35.95,35.95,1
3298500,77.65333333333332,465.91999999999996,6
3298852,41.5,83.0,2
3298959,135.1016666666667,1621.2200000000003,12
3299009,0.0,0.0,0
3299070,77.0,154.0,2
3299391,48.475,96.95,2
3299476,37.875,151.5,4
3299549,128.3382926829268,5261.87,41
3299648,58.95,58.95,1
3299816,119.955,479.82,4
3299885,114.4625,457.85,4
3300495,0.0,0.0,0
3297824,0.0,0.0,0
3297961,129.95,129.95,1
3298128,0.0,0.0,0
3298342,171.0,342.0,2
3298392,66.95,133.9,2
3298394,66.95,133.9,2
3298497,722.95,722.95,1
3298640,0.0,0.0,0
3298699,246.45333333333338,1478.7200000000003,6
3299135,171.0,342.0,2
3299419,171.0,342.0,2
3299593,171.0,342.0,2
3299608,171.0,342.0,2
3299739,0.0,0.0,0
3299833,49.40833333333333,592.9,12
3300438,171.0,342.0,2
3300443,171.0,342.0,2
3300471,47.95,47.95,1
3300473,47.95,47.95,1
3300539,67.98333333333333,611.85,9
3298347,55.65,333.9,6
3298702,117.0,117.0,1
3298756,25.95,25.95,1
3298915,129.975,259.95,2
3299217,335.0,335.0,1
3299620,92.95,185.9,2
3300304,156.95,313.9,2
3300415,135.96666666666667,407.9,3
3300540,259.95,259.95,1
3300705,554.3333333333334,1663.0,3
3300767,0.0,0.0,0
3301171,0.0,0.0,0
3301618,0.0,0.0,0
3301823,54.5,54.5,1
3301894,119.5,239.0,2
3301972,97.0,194.0,2
3301992,72.33333333333333,217.0,3
3302018,59.2175,236.87,4
3302086,604.5,1209.0,2
3302133,59.0,59.0,1
3302459,97.0,194.0,2
3302655,54.0,108.0,2
3302661,476.475,952.95,2
3302771,72.33333333333333,217.0,3
3302909,0.0,0.0,0
3302944,117.0,117.0,1
3302952,59.0,59.0,1
3303004,49.0,49.0,1
3303024,49.0,49.0,1
3303185,49.0,49.0,1
3303200,49.0,49.0,1
3303271,117.0,117.0,1
3303320,254.0,762.0,3
3303365,254.0,762.0,3
3303562,254.0,762.0,3
3303612,254.0,762.0,3
3300796,0.0,0.0,0
3300833,0.0,0.0,0
3300850,0.0,0.0,0
3300889,0.0,0.0,0
3301006,0.0,0.0,0
3301106,0.0,0.0,0
3301125,0.0,0.0,0
3301201,0.0,0.0,0
3301217,0.0,0.0,0
3301346,0.0,0.0,0
3301381,0.0,0.0,0
3301604,0.0,0.0,0
3301687,77.0,77.0,1
3301706,69.25,138.5,2
3301885,308.73,1234.92,4
3301973,107.0,107.0,1
3302075,507.95,1015.9,2
3302104,117.0,117.0,1
3302138,59.0,59.0,1
3302173,78.475,156.95,2
3302195,77.0,77.0,1
3302220,77.0,77.0,1
3302348,53.475,106.95,2
3302514,85.90833333333335,1030.9,12
3302580,89.45,178.9,2
3302657,89.45,178.9,2
3302838,49.0,49.0,1
3302845,59.0,59.0,1
3302967,59.0,59.0,1
3303123,824.5212499999999,6596.17,8
3303213,52.974999999999994,211.89999999999998,4
3303347,130.08055555555555,2341.45,18
3300753,0.0,0.0,0
3300982,0.0,0.0,0
3301337,0.0,0.0,0
3302100,664.0,664.0,1
3302115,664.0,664.0,1
3302118,664.0,664.0,1
3302120,664.0,664.0,1
3302286,107.95,107.95,1
3302886,35.95,35.95,1
3303005,54.1,270.5,5
3303094,73.2409090909091,805.6500000000001,11
3303557,97.42333333333335,1461.35,15
3303898,334.375,1337.5,4
3300597,103.21249999999999,412.84999999999997,4
3300843,0.0,0.0,0
3301172,0.0,0.0,0
3301496,774.0,1548.0,2
3301719,88.99,444.95,5
3302151,0.0,0.0,0
3302318,93.42999999999999,2802.8999999999996,30
3302741,138.0,414.0,3
3302755,774.0,774.0,1
3303027,175.5,1053.0,6
3303042,88.99,444.95,5
3303118,88.99,444.95,5
3303158,156.17000000000002,780.8500000000001,5
3303577,35.95,35.95,1
3303653,0.0,0.0,0
3300754,0.0,0.0,0
3301104,0.0,0.0,0
3301754,445.0,1335.0,3
3301911,335.0,335.0,1
3301954,261.95,261.95,1
3301970,261.95,261.95,1
3302435,164.95,494.84999999999997,3
3303284,34.0,34.0,1
3300984,0.0,0.0,0
3301193,0.0,0.0,0
3301311,0.0,0.0,0
3301313,0.0,0.0,0
3301816,54.21,54.21,1
3301874,121.81321428571425,3410.77,28
3302130,117.0,117.0,1
3302295,180.0922222222222,4862.49,27
3302327,107.95,107.95,1
3302926,32.3,161.5,5
3303125,633.682,6336.82,10
3303378,110.28333333333335,330.85,3
3303479,48.98333333333333,146.95,3
3303527,86.76111111111112,780.8499999999999,9
3300822,0.0,0.0,0
3301061,0.0,0.0,0
3301427,0.0,0.0,0
3301656,0.0,0.0,0
3301971,114.725,458.9,4
3302042,47.95,47.95,1
3302043,47.95,47.95,1
3302047,644.95,2579.8,4
3302343,475.0,475.0,1
3302363,475.0,475.0,1
3302378,43.470588235294116,739.0,17
3303066,171.0,171.0,1
3303101,107.95,107.95,1
3303697,0.0,0.0,0
3303875,59.0,59.0,1
3303887,59.0,59.0,1
3304074,59.0,59.0,1
3301591,0.0,0.0,0
3301808,0.0,0.0,0
3301907,114.225,228.45,2
3301965,46.475,92.95,2
3302093,59.0,59.0,1
3302721,61.40714285714285,429.84999999999997,7
3302956,53.97,53.97,1
3303002,234.995,469.99,2
3303043,59.0,59.0,1
3300957,0.0,0.0,0
3301473,0.0,0.0,0
3302282,83.66666666666667,251.0,3
3302382,78.8409090909091,867.25,11
3303189,59.0,59.0,1
3303984,37.983333333333334,113.95,3
3303985,37.983333333333334,113.95,3
3301333,0.0,0.0,0
3302066,0.0,0.0,0
3302681,206.0,206.0,1
3303033,30.95,30.95,1
3303095,0.0,0.0,0
3303103,57.95,57.95,1
3303124,42.95,42.95,1
3303171,42.95,42.95,1
3303408,68.31666666666666,409.9,6
3303421,68.31666666666666,409.9,6
3303575,84.66999999999999,423.34999999999997,5
3303581,260.95,521.9,2
3303611,45.666666666666664,137.0,3
3303664,53.959999999999994,269.79999999999995,5
3300764,0.0,0.0,0
3301202,0.0,0.0,0
3301348,0.0,0.0,0
3302401,209.95,209.95,1
3302593,0.0,0.0,0
3302948,112.81666666666666,338.45,3
3303098,137.73166666666668,2479.17,18
3303197,137.73166666666668,2479.17,18
3303202,0.0,0.0,0
3303206,137.73166666666668,2479.17,18
3303210,554.0,554.0,1
3303306,117.0,117.0,1
3303813,71.725,143.45,2
3303817,137.73166666666668,2479.17,18
3303821,0.0,0.0,0
3301625,0.0,0.0,0
3302244,90.4725,361.89,4
3302495,160.5,160.5,1
3302683,97.95,195.9,2
3301994,0.0,0.0,0
3302188,72.36000000000001,723.6000000000001,10
3302500,59.0,59.0,1
3302541,49.45,98.9,2
3302792,168.975,337.95,2
3303290,29.0,29.0,1
3303494,125.71249999999999,502.84999999999997,4
3303508,109.10600000000002,545.5300000000001,5
3303678,99.0,297.0,3
3300709,57.95,57.95,1
3300837,0.0,0.0,0
3301083,0.0,0.0,0
3301314,0.0,0.0,0
3301330,0.0,0.0,0
3301339,0.0,0.0,0
3301382,0.0,0.0,0
3301658,0.0,0.0,0
3301713,85.875,343.5,4
3302029,67.95,67.95,1
3302139,741.91,1483.82,2
3302161,741.91,1483.82,2
3302243,37.31666666666667,111.95,3
3302606,741.91,1483.82,2
3302640,107.95,215.9,2
3302647,57.95,57.95,1
3303249,0.0,0.0,0
3303281,161.0,161.0,1
3303387,59.0,59.0,1
3303457,59.0,59.0,1
3303540,35.95,35.95,1
3303584,159.95,159.95,1
3303685,67.95,67.95,1
3303782,93.05000000000001,558.3000000000001,6
3303804,0.0,0.0,0
3303849,39.0,39.0,1
3303970,67.95,67.95,1
3300847,0.0,0.0,0
3300893,0.0,0.0,0
3301247,0.0,0.0,0
3301966,0.0,0.0,0
3301977,106.38,531.9,5
3302387,0.0,0.0,0
3302537,59.0,59.0,1
3303092,335.0,335.0,1
3303119,664.0,664.0,1
3303629,746.9499999999999,2240.85,3
3303945,400.0,400.0,1
3303961,233.8,1169.0,5
3304094,63.05,315.25,5
3301422,77.95,77.95,1
3301876,118.16,590.8,5
3302320,226.0,226.0,1
3302958,57.96,57.96,1
3304105,35.779999999999994,178.89999999999998,5
3301280,0.0,0.0,0
3301404,0.0,0.0,0
3301474,0.0,0.0,0
3301572,0.0,0.0,0
3303054,107.95,107.95,1
3303104,72.225,144.45,2
3303863,0.0,0.0,0
3304083,55.7423076923077,724.6500000000001,13
3300606,25.95,25.95,1
3300790,0.0,0.0,0
3301035,0.0,0.0,0
3301563,0.0,0.0,0
3301742,35.95,35.95,1
3301767,148.43999999999997,2226.5999999999995,15
3302331,117.0,117.0,1
3302941,156.87727272727273,1725.65,11
3303333,56.71,113.42,2
3303529,312.95,312.95,1
3303633,204.97,204.97,1
3303736,96.39411764705882,1638.7,17
3300815,0.0,0.0,0
3301002,0.0,0.0,0
3301082,0.0,0.0,0
3301089,0.0,0.0,0
3301246,0.0,0.0,0
3301539,0.0,0.0,0
3301605,0.0,0.0,0
3302024,89.75,179.5,2
3303435,42.975,85.95,2
3303626,29.975,59.95,2
3303666,117.63999999999999,705.8399999999999,6
3303676,117.63999999999999,705.8399999999999,6
3303902,0.0,0.0,0
3301014,0.0,0.0,0
3301086,0.0,0.0,0
3301409,0.0,0.0,0
3302711,118.25,1655.5,14
3302726,0.0,0.0,0
3302731,83.5,83.5,1
3301476,0.0,0.0,0
3301483,0.0,0.0,0
3302004,52.9,317.4,6
3302085,664.0,664.0,1
3302204,0.0,0.0,0
3303588,52.9,317.4,6
3300604,107.95,215.9,2
3300660,0.0,0.0,0
3300781,0.0,0.0,0
3300813,0.0,0.0,0
3300876,0.0,0.0,0
3301168,0.0,0.0,0
3301981,335.0,335.0,1
3302092,35.95,35.95,1
3302316,23.95,23.95,1
3302467,379.475,758.95,2
3302713,87.0,87.0,1
3302847,49.0,49.0,1
3302927,0.0,0.0,0
3303427,62.63333333333333,187.9,3
3303730,0.0,0.0,0
3303853,57.95,57.95,1
3301188,0.0,0.0,0
3301899,169.5,339.0,2
3302550,73.64,662.76,9
3302742,134.31730769230765,3492.2499999999995,26
3302867,68.7875,550.3,8
3303151,223.4569230769231,2904.94,13
3303184,223.4569230769231,2904.94,13
3303366,57.95,57.95,1
3303548,406.0,406.0,1
3303682,49.0,49.0,1
3301372,0.0,0.0,0
3301554,0.0,0.0,0
3301831,107.95,107.95,1
3301898,44.0,88.0,2
3302610,59.0,59.0,1
3302935,0.0,0.0,0
3300611,134.95,134.95,1
3300648,0.0,0.0,0
3301266,0.0,0.0,0
3301506,0.0,0.0,0
3301557,0.0,0.0,0
3302213,94.2375,753.9,8
3302518,0.0,0.0,0
3302673,85.46875,683.75,8
3302819,218.33333333333334,655.0,3
3302827,30.95,30.95,1
3304010,59.0,236.0,4
3300793,0.0,0.0,0
3300894,0.0,0.0,0
3301513,0.0,0.0,0
3301802,57.95,115.9,2
3301952,0.0,0.0,0
3302154,87.95,87.95,1
3302863,77.9675,311.87,4
3303650,127.00000000000001,1905.0000000000002,15
3300721,0.0,0.0,0
3301159,0.0,0.0,0
3301162,117.0,117.0,1
3301258,0.0,0.0,0
3301282,0.0,0.0,0
3301702,55.98,503.82,9
3301720,64.95666666666666,194.87,3
3301917,0.0,0.0,0
3302364,335.0,335.0,1
3302511,107.95,107.95,1
3302991,302.58,302.58,1
3303225,87.725,350.9,4
3303261,27.97,27.97,1
3303475,0.0,0.0,0
3303725,0.0,0.0,0
3303897,0.0,0.0,0
3304109,209.95,209.95,1
3300650,206.0,412.0,2
3300659,206.0,412.0,2
3300686,206.0,412.0,2
3300699,0.0,0.0,0
3300888,0.0,0.0,0
3300958,0.0,0.0,0
3300992,0.0,0.0,0
3301243,0.0,0.0,0
3301318,0.0,0.0,0
3301615,0.0,0.0,0
3301685,201.975,403.95,2
3301879,211.13642857142855,5911.820000000001,28
3302025,0.0,0.0,0
3302082,145.7254838709677,4517.489999999999,31
3302414,206.0,412.0,2
3302440,206.0,412.0,2
3302447,0.0,0.0,0
3302474,206.0,412.0,2
3302505,128.3382926829268,5261.87,41
3302512,128.3382926829268,5261.87,41
3302540,24.5,24.5,1
3302594,206.0,412.0,2
3302745,349.62,699.24,2
3302760,349.62,699.24,2
3302824,82.0,82.0,1
3302842,67.97999999999999,135.95999999999998,2
3303108,0.0,0.0,0
3303116,60.75,121.5,2
3303126,0.0,0.0,0
3303134,929.95,929.95,1
3303219,0.0,0.0,0
3303247,83.87833333333333,503.27,6
3303432,0.0,0.0,0
3303812,0.0,0.0,0
3303831,80.96000000000001,161.92000000000002,2
3303925,0.0,0.0,0
3303966,0.0,0.0,0
3303998,0.0,0.0,0
3304040,0.0,0.0,0
3304059,0.0,0.0,0
3304061,71.95,143.9,2
3304086,0.0,0.0,0
3300970,0.0,0.0,0
3301135,0.0,0.0,0
3301184,0.0,0.0,0
3301593,0.0,0.0,0
3301953,171.0,342.0,2
3301980,171.0,342.0,2
3302268,52.95,105.9,2
3302300,39.300000000000004,117.9,3
3302732,171.0,342.0,2
3302974,171.0,342.0,2
3303452,0.0,0.0,0
3303462,0.0,0.0,0
3303658,0.0,0.0,0
3303749,0.0,0.0,0
3304245,554.24,1662.72,3
3304432,50.989999999999995,254.95,5
3304544,171.0,171.0,1
3304871,291.6,1458.0,5
3305060,61.212500000000006,244.85000000000002,4
3305089,84.995,169.99,2
3305185,278.64000000000004,835.9200000000001,3
3305223,0.0,0.0,0
3305227,101.97857142857144,713.8500000000001,7
3305260,101.97857142857144,713.8500000000001,7
3305299,101.97857142857144,713.8500000000001,7
3305318,101.97857142857144,713.8500000000001,7
3305320,101.97857142857144,713.8500000000001,7
3305647,34.0,34.0,1
3305844,44.5,44.5,1
3305851,56.975,113.95,2
3305873,56.975,113.95,2
3305966,171.0,171.0,1
3305983,389.48333333333335,1168.45,3
3306006,56.975,113.95,2
3306128,226.0,226.0,1
3306133,226.0,226.0,1
3306277,226.0,226.0,1
3306444,78.20833333333333,469.25,6
3306488,78.20833333333333,469.25,6
3306531,78.20833333333333,469.25,6
3306571,226.0,226.0,1
3306766,49.0,49.0,1
3306862,1789.95,1789.95,1
3306910,0.0,0.0,0
3306961,294.6372222222222,5303.469999999999,18
3307118,0.0,0.0,0
3307370,53.475,106.95,2
3307639,0.0,0.0,0
3307978,81.747,817.47,10
3304312,554.3333333333334,1663.0,3
3304350,136.32323529411758,4634.99,34
3304688,146.20999999999998,292.41999999999996,2
3304693,254.0,762.0,3
3304697,254.0,762.0,3
3304712,390.0,780.0,2
3304808,490.0,490.0,1
3304825,490.0,490.0,1
3305151,254.0,762.0,3
3305733,39.0,39.0,1
3305859,29.0,29.0,1
3305900,29.0,29.0,1
3305905,29.0,29.0,1
3305910,277.29,1386.45,5
3306366,214.95,429.9,2
3306516,390.0,390.0,1
3306747,29.0,29.0,1
3306976,0.0,0.0,0
3307364,226.0,226.0,1
3307376,109.475,218.95,2
3307551,818.3785714285714,5728.65,7
3307605,0.0,0.0,0
3307844,49.0,49.0,1
3307930,1034.975,2069.95,2
3304252,774.0,774.0,1
3304289,85.90833333333335,1030.9,12
3304396,68.31666666666666,409.9,6
3305106,277.12166666666667,1662.73,6
3305230,52.974999999999994,211.89999999999998,4
3305524,85.90833333333335,1030.9,12
3305555,85.90833333333335,1030.9,12
3305613,85.90833333333335,1030.9,12
3305653,117.0,117.0,1
3305768,53.95,53.95,1
3305777,53.95,53.95,1
3305778,53.95,53.95,1
3305889,53.475,106.95,2
3306094,85.90833333333335,1030.9,12
3306388,127.33749999999999,509.34999999999997,4
3306627,507.95,1015.9,2
3306855,0.0,0.0,0
3306960,49.0,49.0,1
3307354,102.90333333333335,1543.5500000000004,15
3304590,33.95666666666667,101.87,3
3306184,62.474999999999994,249.89999999999998,4
3306848,47.48333333333333,142.45,3
3307141,107.95,107.95,1
3307189,108.33333333333333,325.0,3
3307475,66.41333333333334,597.72,9
3307484,142.5,285.0,2
3304628,103.84312500000001,1661.49,16
3305062,171.0,171.0,1
3305326,29.0,29.0,1
3305397,88.99,444.95,5
3306984,148.95,297.9,2
3307314,113.7394117647059,1933.57,17
3307803,120.2,601.0,5
3304485,88.47666666666669,1061.7200000000003,12
3304807,59.0,118.0,2
3305298,0.0,0.0,0
3305307,0.0,0.0,0
3306320,99.66666666666667,598.0,6
3306464,253.27666666666667,1519.66,6
3306948,82.0,164.0,2
3307232,223.51999999999998,2235.2,10
3307528,65.475,130.95,2
3304186,77.0,77.0,1
3304201,0.0,0.0,0
3304229,367.975,3679.75,10
3304257,77.0,77.0,1
3304587,57.95,115.9,2
3304698,49.0,49.0,1
3305145,209.95,209.95,1
3305333,0.0,0.0,0
3305587,72.34285714285714,1012.8000000000001,14
3305625,68.61666666666667,205.85000000000002,3
3305821,59.0,118.0,2
3306610,107.95,107.95,1
3306778,633.682,6336.82,10
3306863,164.475,657.9,4
3306891,88.3,264.9,3
3307262,48.95,97.9,2
3307840,137.0,548.0,4
3304154,117.0,117.0,1
3304683,44.0,44.0,1
3305024,168.975,337.95,2
3305123,104.5,209.0,2
3305286,104.5,209.0,2
3305796,129.15,387.45,3
3305901,71.12363636363638,1564.7200000000003,22
3306122,129.15,387.45,3
3306125,129.15,387.45,3
3306130,129.15,387.45,3
3306178,129.15,387.45,3
3306273,75.31666666666666,225.95,3
3306491,0.0,0.0,0
3306699,57.95,57.95,1
3306833,217.975,435.95,2
3306955,217.975,435.95,2
3306963,107.95,107.95,1
3307013,168.975,337.95,2
3307092,99.27142857142857,694.9,7
3307430,0.0,0.0,0
3307437,0.0,0.0,0
3304261,0.0,0.0,0
3305810,77.0,77.0,1
3305902,77.0,77.0,1
3306197,109.51818181818182,1204.7,11
3306245,125.84513513513507,4656.2699999999995,37
3306669,226.0,226.0,1
3307359,46.465999999999994,464.65999999999997,10
3307363,82.95,82.95,1
3305017,57.95,57.95,1
3305044,25.95,25.95,1
3305510,57.95,57.95,1
3305637,0.0,0.0,0
3305785,0.0,0.0,0
3305923,209.95,209.95,1
3307137,81.5,244.5,3
3307864,19.47,38.94,2
3307895,39.45,78.9,2
3304198,53.475,106.95,2
3305290,49.0,49.0,1
3306925,42.95,42.95,1
3307458,94.41285714285716,1982.67,21
3307583,0.0,0.0,0
3305085,63.225,126.45,2
3305287,102.4875,409.95,4
3305291,102.4875,409.95,4
3305322,102.4875,409.95,4
3305783,102.4875,409.95,4
3306334,73.0,146.0,2
3306525,59.0,59.0,1
3304175,0.0,0.0,0
3304307,669.36,4016.16,6
3304490,0.0,0.0,0
3304830,77.95952380952383,1637.15,21
3304875,117.0,117.0,1
3305012,154.48857142857145,1081.42,7
3305866,59.0,59.0,1
3305899,34.0,34.0,1
3306398,162.4922727272727,3574.8299999999995,22
3306751,59.0,59.0,1
3307095,85.6,342.4,4
3307148,119.19000000000001,1191.9,10
3307193,133.16607142857143,3728.6499999999996,28
3307194,133.16607142857143,3728.6499999999996,28
3307227,77.0,77.0,1
3304124,57.95,57.95,1
3304346,71.31666666666666,213.95,3
3304487,214.95,214.95,1
3304636,344.829,3448.29,10
3304884,67.95,67.95,1
3304888,25.95,25.95,1
3304942,57.95,57.95,1
3304971,57.95,57.95,1
3305519,221.0,221.0,1
3305529,221.0,221.0,1
3305535,65.225,130.45,2
3305536,221.0,221.0,1
3305544,1857.1666666666667,11143.0,6
3305581,53.97,53.97,1
3305696,134.95,134.95,1
3306211,47.95,47.95,1
3306323,57.95,57.95,1
3306432,88.28333333333335,264.85,3
3306721,55.40555555555555,498.65,9
3306734,26.5,53.0,2
3307202,70.88636363636364,779.75,11
3307215,70.88636363636364,779.75,11
3307410,58.65833333333333,351.95,6
3307487,109.10600000000002,545.5300000000001,5
3307940,39.0,78.0,2
3304179,154.51529411764702,2626.7599999999998,17
3304360,42.54,425.4,10
3304436,67.95,67.95,1
3304515,171.0,171.0,1
3304915,100.84285714285714,705.9,7
3304941,41.95,83.9,2
3305271,59.0,59.0,1
3305551,57.95,57.95,1
3306234,59.0,59.0,1
3306700,0.0,0.0,0
3306856,39.0,39.0,1
3307211,69.15625,553.25,8
3307263,171.0,171.0,1
3304123,289.975,579.95,2
3305053,107.5318181818182,1182.8500000000001,11
3305245,59.0,118.0,2
3305383,74.16666666666667,445.0,6
3305714,259.4875,1037.95,4
3305940,63.05,315.25,5
3305116,91.10925925925923,2459.9499999999994,27
3305361,62.475,124.95,2
3306207,60.774,303.87,5
3307451,159.95,159.95,1
3307597,83.95,503.7,6
3304265,85.774,428.87,5
3304922,59.0,59.0,1
3305061,120.35875000000001,962.87,8
3305064,109.975,219.95,2
3307261,67.95,67.95,1
3305401,77.975,155.95,2
3306220,0.0,0.0,0
3306360,0.0,0.0,0
3307080,316.3333333333333,949.0,3
3307335,46.95,46.95,1
3307794,148.43999999999997,2226.5999999999995,15
3304397,0.0,0.0,0
3304706,0.0,0.0,0
3304869,100.0,200.0,2
3304948,119.98333333333333,359.95,3
3305571,100.0,200.0,2
3306069,0.0,0.0,0
3306569,149.365,896.19,6
3306634,165.91666666666666,1493.2500000000002,9
3306868,87.95,87.95,1
3307955,413.0,413.0,1
3307986,0.0,0.0,0
3304646,0.0,0.0,0
3304833,59.0,59.0,1
3304857,59.0,59.0,1
3305133,226.0,226.0,1
3305982,59.0,59.0,1
3306000,59.0,59.0,1
3306001,59.0,59.0,1
3306274,117.0,117.0,1
3306423,41.5,83.0,2
3306883,0.0,0.0,0
3307166,0.0,0.0,0
3307407,112.41052631578948,2135.8,19
3307457,112.95,112.95,1
3307517,72.3,433.79999999999995,6
3307851,160.75,964.5,6
3307952,0.0,0.0,0
3304130,0.0,0.0,0
3304541,57.95,57.95,1
3305037,136.5625,546.25,4
3305166,209.51818181818177,2304.7,11
3305449,15.0,15.0,1
3307477,78.75999999999999,393.79999999999995,5
3307492,107.95,107.95,1
3307509,107.95,107.95,1
3307879,0.0,0.0,0
3308035,47.95,47.95,1
3304505,291.75,1167.0,4
3304593,0.0,0.0,0
3304759,0.0,0.0,0
3304815,0.0,0.0,0
3304968,0.0,0.0,0
3305493,59.0,59.0,1
3305512,59.0,59.0,1
