TransactionID,mean,sum,cnt
3808334,0.0,0,3
3808905,0.0,0,3
3806586,0.0,0,1
3807146,0.0,0,3
3806953,0.0,0,1
3807130,0.0,0,3
3808165,1.0,1,1
3807564,0.0,0,1
3807581,0.0,0,38
3808020,0.0,0,1
3808463,0.0,0,5
3808831,0.0,0,15
3806542,0.0,0,2
3806637,0.0,0,0
3807519,0.0,0,2
3807372,0.0,0,3
3808141,0.075,3,40
3808399,0.0,0,0
3808400,0.0,0,0
3807548,0.0,0,10
3808261,0.0,0,3
3806560,0.0,0,11
3806423,0.1111111111111111,2,18
3806456,0.0,0,2
3807065,0.0,0,7
3807933,0.0,0,4
3806589,0.0,0,0
3807147,0.0,0,2
3806941,0.0,0,3
3807379,0.0,0,8
3808355,0.0,0,3
3806759,0.0,0,15
3806854,0.0,0,8
3806893,0.0,0,2
3807363,0.0,0,0
3807404,0.0,0,30
3808291,0.0,0,2
3808142,0.0,0,3
3806466,0.0,0,1
3806493,0.0,0,1
3806604,0.0,0,3
3807153,0.0,0,1
3807384,0.0,0,1
3807880,0.0,0,3
3808001,0.0,0,1
3808528,0.0,0,3
3806805,0.0,0,1
3806849,0.0,0,1
3808093,0.0,0,1
3808844,0.0,0,1
3807228,0.0,0,14
3807498,0.0,0,1
3808114,0.0,0,5
3808122,0.0,0,5
3808555,0.043478260869565216,1,23
3807391,0.0,0,0
3807637,0.0,0,1
3808148,0.0,0,0
3808910,0.047619047619047616,1,21
3807345,0.0,0,1
3808390,0.0,0,19
3808560,0.0,0,4
3807679,0.0,0,1
3808686,0.0,0,0
3808689,0.0,0,0
3808694,0.0,0,0
3808733,0.0,0,0
3806782,0.0,0,28
3806526,0.0,0,0
3807216,0.0,0,4
3808255,0.0,0,1
3808596,0.0,0,2
3806587,0.0,0,1
3806623,0.0,0,1
3808183,0.0,0,2
3808237,0.0,0,1
3808920,0.0,0,0
3806822,0.0,0,5
3807988,0.0,0,2
3808450,0.0,0,8
3808846,0.0,0,2
3806779,0.0,0,0
3806793,0.0,0,1
3808955,0.0,0,0
3807407,0.0,0,1
3808333,0.0,0,7
3808087,0.0,0,1
3806394,0.0,0,2
3806755,0.3333333333333333,2,6
3806784,0.0,0,1
3807029,0.0,0,2
3807361,0.0,0,0
3807743,0.0,0,0
3808415,0.0,0,11
3806353,0.0,0,0
3806556,0.0,0,2
3806558,0.0,0,9
3807354,0.0,0,0
3808083,0.0,0,9
3806835,0.0,0,8
3808612,0.0,0,1
3808616,0.0,0,1
3806652,0.0,0,2
3808123,0.1,1,10
3807156,0.0,0,11
3807179,0.0,0,11
3807203,0.0,0,11
3807926,0.0,0,1
3807857,0.0,0,3
3808113,0.0,0,2
3808181,0.0,0,0
3808365,0.0,0,1
3808503,0.0,0,2
3808901,0.0,0,0
3808902,0.0,0,0
3808906,0.0,0,0
3807174,0.0,0,0
3807200,0.0,0,0
3807677,0.0,0,4
3807708,0.0,0,1
3807842,0.0,0,1
3807906,0.0,0,1
3807025,0.0,0,0
3808348,0.0,0,0
3808448,0.0,0,1
3808731,0.0,0,8
3807543,0.0,0,1
3807990,0.0,0,0
3808421,0.0,0,0
3806612,0.0,0,0
3807653,0.0,0,2
3807836,0.0,0,5
3806810,0.0,0,4
3807575,0.0,0,3
3808923,0.0,0,5
3806670,0.0,0,0
3807692,0.0,0,2
3807491,0.0,0,0
3808537,0.0,0,1
3808834,0.0,0,1
3806820,0.0,0,1
3806923,0.0,0,1
3808328,0.0,0,3
3808471,0.0,0,0
3806811,0.0,0,0
3807868,0.0,0,1
3808472,0.0,0,17
3808654,0.0,0,1
3806584,0.0,0,3
3808480,0.0,0,1
3807881,0.0,0,4
3807225,0.0,0,1
3807240,0.0,0,1
3808169,0.0,0,0
3806510,0.0,0,1
3806514,0.0,0,1
3807120,0.0,0,1
3807566,0.0,0,4
3806833,0.0,0,1
3806909,0.0,0,1
3808468,0.0,0,2
3807720,0.0,0,2
3807728,0.6666666666666666,2,3
3808219,0.0,0,3
3808292,0.0,0,1
3807889,0.0,0,1
3806583,0.0,0,5
3806766,0.0,0,0
3807139,0.0,0,10
3808886,0.024390243902439025,1,41
3808967,0.0,0,0
3807332,0.0625,1,16
3808172,0.0,0,0
3806434,0.0,0,1
3806335,0.0,0,0
3806416,0.0,0,1
3806998,0.0,0,7
3807170,0.07692307692307693,1,13
3806382,0.0,0,4
3806388,0.0,0,4
3807532,0.0,0,2
3807590,0.0,0,1
3808016,0.0,0,1
3808161,0.0,0,7
3806700,0.0,0,1
3807654,0.0,0,6
3806724,0.0,0,1
3808101,0.0,0,0
3806398,0.0,0,0
3806648,0.0,0,2
3807169,0.0,0,1
3807426,0.0,0,33
3808563,0.0,0,2
3807196,0.0,0,1
3807634,0.0,0,9
3808384,0.0,0,1
3806827,0.0,0,1
3807008,0.0,0,2
3807373,0.0,0,0
3807425,0.0,0,2
3807844,0.0,0,0
3808251,0.0,0,2
3808939,0.0,0,1
3806534,0.0,0,0
3807103,0.0,0,3
3807811,0.0,0,3
3807813,0.0,0,3
3807834,0.0,0,3
3806866,0.0,0,2
3807151,0.0,0,0
3806748,0.0,0,0
3807467,0.0,0,1
3808133,0.0,0,6
3806491,0.0,0,7
3806495,0.0,0,7
3807665,0.0,0,5
3808067,0.0,0,5
3808190,0.0,0,0
3807299,0.0,0,0
3807339,0.0,0,1
3808712,0.0,0,1
3808879,0.0,0,1
3806829,0.0,0,5
3808171,0.0,0,0
3808678,0.0,0,4
3807444,0.0,0,8
3808151,0.0,0,1
3806429,0.0,0,0
3806459,0.0,0,5
3806775,0.0,0,2
3808287,0.0,0,0
3807573,0.0,0,0
3808741,0.0,0,2
3806464,0.0,0,0
3806608,0.0,0,0
3806649,0.0,0,0
3806657,0.0,0,1
3806754,0.0,0,0
3806773,0.0,0,0
3806777,0.0,0,0
3807261,0.0,0,1
3806771,0.0,0,1
3807459,0.0,0,1
3807462,0.0,0,3
3808956,0.0,0,20
3808978,0.0,0,20
3807785,0.0,0,5
3806477,0.0,0,1
3807349,0.25,1,4
3808701,0.0,0,0
3807305,0.0,0,1
3807437,0.0,0,1
3808064,0.0,0,3
3807063,0.02564102564102564,1,39
3807249,0.0,0,8
3810733,0.0,0,0
3810646,0.0,0,1
3810874,0.0,0,0
3810884,0.0,0,0
3809507,0.0,0,1
3811201,0.0,0,1
3809065,0.0,0,1
3809213,0.0,0,2
3811449,0.0,0,0
3810892,0.0,0,2
3811202,0.0,0,0
3811205,0.0,0,0
3811208,0.0,0,1
3811221,0.0,0,0
3811234,0.0,0,0
3809177,0.0,0,1
3811097,0.0,0,1
3809868,0.5,1,2
3810046,0.0,0,3
3810041,0.0,0,2
3809257,0.0,0,1
3810877,0.0,0,25
3809732,0.0,0,1
3809737,0.0,0,1
3810289,0.0,0,5
3810525,0.0,0,1
3809893,0.0,0,1
3809961,0.0,0,1
3809979,0.0,0,1
3809874,0.0,0,2
3809471,0.0,0,1
3810083,0.0,0,3
3810392,0.0,0,12
3810411,0.0,0,3
3809516,0.0,0,26
3810677,0.0,0,5
3811013,0.0,0,9
3809175,0.0,0,1
3810454,0.0,0,1
3809279,0.0,0,1
3809215,0.0,0,3
3810606,0.0,0,7
3811298,0.0,0,1
3809422,0.0,0,8
3809509,0.0,0,0
3810561,0.0,0,1
3811318,0.0,0,3
3810195,0.0,0,0
3809246,0.0,0,1
3810242,0.0,0,1
3810579,0.0,0,7
3811440,0.0,0,0
3811441,0.0,0,0
3810941,0.0,0,6
3811186,0.0,0,4
3809788,0.0,0,22
3810729,0.0,0,0
3811464,0.0,0,4
3810514,0.0,0,2
3810546,0.0,0,2
3810552,0.0,0,2
3810584,0.0,0,2
3810598,0.0,0,2
3810809,0.0,0,2
3811412,0.0,0,2
3811413,0.0,0,2
3809668,0.0,0,1
3811126,0.0,0,2
3809822,0.0,0,5
3810569,0.0,0,1
3809473,0.0,0,22
3809797,0.0,0,1
3810258,0.5,2,4
3811404,0.0,0,3
3811450,0.0,0,0
3810700,0.0,0,1
3810749,0.0,0,2
3811100,0.0,0,0
3811210,0.0,0,25
3809013,0.0,0,0
3810330,0.0,0,0
3810519,0.0,0,1
3810695,0.0,0,1
3810890,0.0,0,2
3810923,0.0,0,3
3809836,0.07142857142857142,2,28
3810074,0.0,0,2
3810146,0.0,0,1
3810334,0.0,0,1
3809972,0.0,0,1
3810425,0.0,0,5
3811060,0.0,0,5
3811274,0.0,0,5
3809674,0.0,0,2
3810000,0.0,0,2
3810653,0.0,0,1
3809443,0.0,0,1
3809594,0.0,0,1
3810110,0.0,0,0
3810910,0.0,0,1
3810918,0.0,0,1
3809042,0.0,0,1
3809072,0.0,0,2
3809395,0.0,0,1
3809396,0.0,0,1
3810158,0.0,0,1
3809493,0.0,0,3
3809718,0.0,0,1
3809835,0.0,0,1
3809897,0.0,0,9
3809919,0.0,0,3
3810615,0.0,0,0
3810234,0.3333333333333333,1,3
3810374,0.0,0,0
3810549,0.0,0,0
3811230,0.0,0,2
3810672,0.0,0,2
3810679,0.0,0,2
3810770,0.0,0,4
3811296,0.0,0,1
3810076,0.0,0,0
3811223,0.0,0,0
3809378,0.0,0,1
3809611,0.0,0,0
3809615,0.0,0,0
3810159,0.0,0,2
3810509,0.0,0,19
3809225,0.2,1,5
3809371,0.0,0,1
3809405,0.0,0,0
3809827,0.0,0,0
3810102,0.2,1,5
3810172,0.2,1,5
3810217,0.0,0,1
3811300,0.0,0,5
3810588,0.0,0,0
3811038,0.0,0,1
3809691,0.0,0,6
3810395,0.0,0,0
3809686,0.0,0,1
3811367,0.0,0,1
3809604,0.0,0,5
3809629,0.0,0,19
3810210,0.0,0,0
3810442,0.0,0,21
3810726,0.0,0,3
3811166,0.0,0,5
3810187,0.0,0,1
3810399,0.0,0,0
3809273,0.0,0,2
3810703,0.0,0,1
3811261,0.0,0,0
3810035,0.0,0,0
3810919,0.0,0,2
3810939,0.0,0,0
3809449,0.0,0,2
3809525,0.0,0,0
3810021,0.0,0,22
3811178,0.0,0,0
3810751,0.0,0,2
3810791,0.0,0,2
3811059,0.0,0,1
3811460,0.0,0,2
3809603,0.0,0,1
3810405,0.0,0,1
3810611,0.0,0,0
3811080,0.0,0,1
3810386,0.0,0,6
3809044,0.0,0,1
3809614,0.0,0,1
3809766,0.0,0,0
3810926,0.0,0,1
3811381,0.0,0,0
3809020,0.0,0,2
3809251,0.0,0,1
3811083,0.0,0,1
3809294,0.0,0,1
3809694,0.0,0,1
3810042,0.0,0,3
3811319,0.0,0,2
3809599,0.0,0,3
3809954,0.0,0,31
3810313,0.0,0,1
3811161,0.0,0,3
3809802,0.0,0,5
3810590,0.027777777777777776,1,36
3809093,0.18181818181818182,2,11
3809906,0.0,0,2
3810951,0.0,0,1
3810581,0.0,0,3
3811173,0.0,0,2
3809581,0.0,0,1
3810401,0.0,0,0
3809551,0.0,0,1
3811373,0.0,0,6
3810070,0.0,0,0
3810319,0.0,0,8
3810664,0.0,0,1
3809157,0.0,0,0
3809388,0.0,0,9
3810263,0.0,0,15
3811466,0.0,0,1
3809811,0.0,0,0
3810282,0.0,0,1
3810443,0.0,0,1
3809047,0.0,0,1
3811096,0.0,0,3
3810555,0.0,0,0
3809195,0.0,0,1
3810333,0.0,0,3
3811353,0.0,0,3
3809012,0.0,0,2
3809097,0.0,0,2
3810466,0.0,0,0
3810943,0.0,0,4
3810578,0.0,0,1
3810790,0.0,0,0
3810901,0.029411764705882353,1,34
3809382,0.0,0,14
3809450,0.0,0,1
3810006,0.0,0,1
3810631,0.0,0,2
3810693,0.0,0,1
3809176,0.0,0,1
3809899,0.0,0,0
3809363,0.0,0,6
3809966,0.0,0,1
3810544,0.0,0,1
3810345,0.0,0,0
3810436,1.0,1,1
3810626,0.0,0,1
3809790,0.0,0,2
3809922,0.0,0,2
3810577,0.0,0,0
3810633,0.0,0,3
3810637,0.0,0,3
3810807,0.0,0,0
3809153,0.0,0,1
3809247,0.0,0,0
3809997,0.0,0,0
3810016,0.0,0,4
3810601,0.0,0,2
3811119,0.0,0,0
3811024,0.0,0,4
3810135,0.0,0,7
3810213,0.0,0,1
3810607,0.0,0,7
3810928,0.0,0,14
3810933,0.0,0,14
3809773,0.0,0,1
3809326,0.0,0,9
3809630,0.0,0,0
3810840,0.0,0,1
3809632,0.0,0,2
3809128,0.0,0,11
3810142,0.0,0,2
3810599,0.0,0,0
3810735,0.0,0,0
3809192,0.0,0,1
3810780,0.0,0,1
3811036,0.0,0,2
3811168,0.0,0,1
3810151,0.0,0,1
3811115,0.1,2,20
3811152,0.0,0,1
3809404,0.0,0,4
3809765,0.0,0,0
3811236,0.0,0,1
3811447,0.0,0,5
3810624,0.0,0,0
3810666,0.0,0,0
3809190,0.0,0,0
3810416,0.0,0,13
3810431,0.0,0,2
3809079,0.0,0,19
3810634,0.0,0,19
3811235,0.0,0,2
3809173,0.0,0,1
3809519,0.0,0,12
3811000,0.0,0,0
3809967,0.0,0,0
3809292,0.0,0,1
3809746,0.0,0,5
3810233,0.0,0,1
3810275,0.0,0,5
3810542,0.0,0,1
3810831,0.0,0,1
3810971,0.0,0,2
3810280,0.0,0,0
3810286,0.0,0,0
3811383,0.0,0,1
3810043,0.0,0,24
3810654,0.0,0,14
3809724,0.0,0,1
3809806,0.0,0,1
3809813,0.0,0,0
3810709,0.0,0,1
3809398,0.0,0,1
3809425,0.0,0,1
3810139,0.08333333333333333,1,12
3809313,0.0,0,24
3809224,0.0,0,10
3809227,0.0,0,10
3810366,0.0,0,1
3810553,0.0,0,1
3811149,0.0,0,0
3811224,0.05,1,20
3809386,0.0,0,0
3809708,0.0,0,2
3810264,0.0,0,15
3810547,0.0,0,0
3810806,0.0,0,1
3809005,0.0,0,0
3809076,0.0,0,4
3811087,0.0,0,0
3810166,0.0,0,0
3810373,0.0,0,0
3810593,1.0,1,1
3810635,0.0,0,2
3810238,0.0,0,1
3810718,0.0,0,1
3809295,0.0,0,2
3809886,0.0,0,0
3810867,0.0,0,1
3810149,0.0,0,2
3811064,0.0,0,0
3809731,0.0,0,11
3810138,0.0,0,1
3809053,0.0,0,0
3810873,0.0,0,2
3809221,0.0,0,1
3809237,0.0,0,2
3810490,0.0,0,1
3811396,0.0,0,3
3809446,0.0,0,1
3809833,0.0,0,0
3810174,0.0,0,14
3810783,0.0,0,8
3809327,0.0,0,5
3810033,0.0,0,5
3810316,0.0,0,4
3811112,0.0,0,7
3811426,0.0,0,0
3810608,0.0,0,0
3809417,0.0,0,0
3810575,0.0,0,5
3810743,0.0,0,12
3810441,0.0,0,7
3809908,0.0,0,3
3810439,0.0,0,6
3810397,0.0,0,1
3810767,0.0,0,1
3809308,0.0,0,0
3809109,0.0,0,1
3809552,0.0,0,22
3811181,0.0,0,1
3810589,0.0,0,5
3810676,0.0,0,2
3813335,0.0,0,26
3811755,0.0,0,0
3813098,0.0,0,2
3813058,0.0,0,0
3813264,0.0,0,0
3812743,0.0,0,3
3811700,0.0,0,0
3811727,0.0,0,1
3812232,0.0,0,1
3812830,0.0,0,1
3811697,0.0,0,2
3812163,0.3333333333333333,1,3
3813525,0.0,0,1
3813529,0.0,0,1
3813523,0.0,0,6
3813728,0.0,0,1
3813077,0.0,0,1
3813514,0.0,0,1
3813046,0.0,0,10
3813178,0.0,0,0
3813095,0.0,0,2
3813388,0.0,0,2
3813396,0.0,0,2
3811560,0.0,0,1
3812026,0.0,0,1
3812762,0.0,0,2
3813117,0.0,0,0
3811614,0.0,0,1
3812052,0.0,0,1
3812320,0.0,0,5
3812336,0.0,0,5
3812340,0.0,0,5
3812581,0.0,0,1
3812936,0.0,0,1
3812035,0.0,0,3
3812079,0.0,0,26
3812526,0.0,0,1
3812538,0.0,0,1
3813029,0.0,0,2
3813044,0.0,0,2
3813451,0.0,0,2
3811498,0.0,0,0
3812954,0.0,0,1
3811529,0.0,0,1
3811583,0.0,0,0
3813312,0.0,0,7
3812183,0.0,0,4
3812499,0.0,0,3
3813153,0.0,0,0
3811493,0.0,0,2
3812217,0.0,0,4
3813172,0.0,0,1
3813303,0.0,0,4
3812476,0.0,0,0
3811698,0.0,0,1
3812011,0.0,0,2
3812510,0.0,0,3
3812208,0.0,0,6
3813222,0.0,0,1
3813075,0.0,0,1
3811761,0.0,0,6
3812317,0.0,0,1
3812663,0.0,0,6
3812804,0.0,0,1
3811660,0.0,0,0
3811665,0.0,0,1
3813099,0.058823529411764705,1,17
3811900,0.0,0,1
3812240,1.0,1,1
3812525,0.0,0,6
3813502,0.0,0,1
3811577,0.0,0,2
3811957,0.0,0,2
3812242,0.0,0,5
3813491,0.0,0,1
3811821,0.5,2,4
3812178,0.0,0,1
3812748,0.0,0,1
3813423,0.0,0,5
3811633,0.0,0,7
3811669,0.0,0,7
3812674,0.0,0,2
3812875,0.0,0,1
3811566,0.0,0,2
3812119,0.0,0,0
3811723,0.0,0,1
3812191,0.0,0,0
3812268,0.0,0,10
3812851,0.0,0,2
3813592,0.0,0,2
3811817,0.0,0,1
3812347,0.0,0,6
3812374,0.0,0,16
3811946,0.0,0,1
3813155,0.0,0,2
3813364,0.0,0,0
3813708,0.0,0,3
3811940,0.0,0,0
3813588,0.0,0,1
3813226,0.0,0,6
3813373,0.0,0,2
3813378,0.0,0,3
3812001,0.0,0,0
3812426,0.0,0,19
3812965,0.0,0,19
3813034,0.0,0,0
3811500,0.2,1,5
3811501,0.2,1,5
3812442,0.0,0,2
3813614,0.0,0,11
3813711,0.0,0,42
3813504,0.0,0,14
3813508,0.0,0,14
3811632,0.0,0,13
3813054,0.0,0,4
3813057,0.0,0,0
3811893,0.0,0,1
3812145,0.0,0,1
3812503,0.0,0,1
3813736,0.0,0,2
3811685,0.0,0,1
3812237,0.0,0,8
3812518,0.0,0,1
3811477,0.0,0,1
3812150,0.0,0,2
3812353,0.0,0,0
3812553,0.0,0,1
3812750,0.0,0,1
3813452,0.0,0,12
3812524,0.0,0,2
3812617,0.0,0,2
3813540,0.0,0,4
3812812,0.0,0,9
3812813,0.0,0,2
3812825,0.0,0,2
3811862,0.0,0,0
3813266,0.0,0,1
3811763,0.0,0,1
3813695,0.25,2,8
3812220,0.0,0,5
3813143,0.0,0,1
3813363,0.0,0,4
3812678,0.0,0,0
3813140,0.0,0,3
3812027,0.0,0,0
3812512,0.0,0,2
3812625,0.0,0,12
3812463,0.0,0,1
3812887,0.0,0,1
3811820,0.09523809523809523,2,21
3812301,0.0,0,0
3812561,0.0,0,1
3813067,0.0,0,0
3811741,0.0,0,0
3811911,0.0,0,1
3812170,0.0,0,0
3812205,0.0,0,0
3812219,0.0,0,0
3811664,0.12,3,25
3811753,0.0,0,6
3812456,0.0,0,3
3813241,0.0,0,7
3811580,0.0,0,5
3812147,0.0,0,2
3812733,0.0,0,0
3811867,0.0,0,1
3813128,0.0,0,1
3812089,0.0,0,0
3813340,0.0,0,1
3813459,0.0,0,2
3813469,0.0,0,2
3813603,0.0,0,2
3813638,0.0,0,0
3811885,0.0,0,0
3812861,0.0,0,1
3813354,0.0,0,3
3813355,0.0,0,3
3813653,0.0,0,0
3811987,0.0,0,3
3812007,0.0,0,19
3811690,0.0,0,3
3812304,0.0,0,5
3813713,0.0,0,2
3812444,0.0,0,3
3813477,0.0,0,1
3811874,0.0,0,2
3811883,0.0,0,2
3811976,0.0,0,1
3811988,0.038461538461538464,1,26
3812738,0.0,0,14
3811523,0.0,0,0
3811543,0.0,0,1
3812342,0.0,0,18
3812447,0.0,0,2
3813701,0.0,0,0
3813703,0.0,0,0
3811687,0.0,0,0
3812087,0.0,0,1
3812764,0.0,0,0
3812770,0.0,0,3
3813294,0.0,0,0
3811552,0.0,0,0
3812922,0.0,0,30
3812258,0.0,0,6
3811565,0.0,0,0
3812598,0.0,0,2
3812788,0.0,0,1
3811570,0.0,0,0
3813037,0.0,0,1
3811889,0.0,0,4
3812661,0.0,0,3
3813238,0.0,0,6
3813446,0.2,1,5
3812568,0.0,0,0
3812872,0.0,0,1
3813346,0.0,0,1
3813528,0.047619047619047616,1,21
3813663,0.0,0,0
3812343,0.0,0,0
3811701,0.0,0,2
3813333,0.0,0,4
3813659,0.0,0,1
3811542,0.0,0,1
3811618,0.0,0,0
3811670,0.0,0,1
3811751,0.0,0,0
3813636,0.0,0,0
3813468,0.0,0,0
3813506,0.0,0,0
3813119,0.0,0,1
3811635,0.0,0,1
3811842,0.0,0,22
3813440,0.0,0,1
3813074,0.0,0,2
3813230,0.0,0,0
3813236,0.0,0,0
3812423,0.0,0,1
3813196,0.0,0,0
3813199,0.0,0,0
3813202,0.0,0,9
3812792,0.0,0,1
3813371,0.0,0,0
3813720,0.0,0,0
3812951,0.0,0,2
3812958,0.0,0,2
3812239,0.0,0,11
3812294,0.0,0,0
3812672,0.10714285714285714,3,28
3812673,0.10714285714285714,3,28
3812719,0.0,0,0
3813276,0.0,0,2
3813645,0.0,0,0
3813646,0.0,0,0
3811767,0.0,0,0
3811819,0.0,0,0
3813035,0.0,0,2
3812335,0.0,0,14
3813291,0.0,0,0
3812784,0.0,0,0
3813687,0.0,0,4
3811494,0.0,0,0
3811907,0.0,0,3
3812967,0.0,0,0
3812226,0.0,0,1
3811999,0.0,0,0
3812726,0.0,0,1
3813055,0.0,0,0
3813232,0.0,0,0
3811942,0.0,0,2
3812670,0.0,0,0
3811890,0.0,0,1
3813288,0.0,0,3
3811984,0.0,0,4
3812039,0.0,0,0
3812184,0.0,0,3
3812195,0.0,0,3
3813475,0.0,0,7
3811620,0.0,0,13
3811969,0.0,0,5
3811978,0.0,0,5
3812101,0.0,0,8
3811832,0.0,0,3
3812185,0.0,0,0
3812296,0.0,0,1
3811639,0.0,0,3
3812383,0.0,0,6
3812833,0.0,0,5
3811764,0.0,0,20
3813137,0.0,0,19
3813088,0.0,0,1
3812074,0.0,0,0
3812515,0.0,0,1
3812517,0.0,0,1
3812656,0.0,0,1
3812681,0.0,0,2
3813107,0.0,0,1
3812000,0.0,0,1
3813190,0.0,0,1
3813221,0.0,0,1
3813594,0.0,0,0
3811637,0.0,0,22
3811943,0.0,0,1
3813251,0.0,0,12
3813341,0.0,0,0
3813343,0.0,0,0
3813410,0.0,0,1
3811924,0.0,0,0
3811951,0.0,0,2
3812411,0.043478260869565216,1,23
3813268,0.05,1,20
3813061,0.0,0,8
3811888,0.0,0,0
3812596,0.0,0,14
3812143,0.0,0,5
3812328,0.0,0,1
3811710,0.0,0,2
3811908,0.0,0,1
3811887,0.0,0,2
3812529,0.0,0,2
3812552,0.0,0,2
3812569,0.0,0,2
3812615,0.0,0,1
3811503,0.0,0,1
3811627,0.0,0,0
3811848,0.0,0,0
3812231,0.0,0,0
3812247,0.0,0,0
3812254,0.0,0,0
3812695,0.0,0,9
3811540,0.0,0,0
3813629,0.0,0,3
3811526,0.0,0,55
3812543,0.0,0,15
3812547,0.0,0,15
3812548,0.0,0,15
3812703,0.0,0,26
3813417,0.0,0,0
3811528,0.0,0,13
3813063,0.0,0,1
3813185,0.0,0,0
3812544,0.0,0,0
3812701,0.0,0,5
3812339,0.0,0,50
3812763,0.0,0,2
3811780,0.0,0,0
3812063,0.0,0,16
3812446,0.0,0,1
3813551,0.0,0,0
3811866,0.0,0,1
3811478,0.0,0,10
3811553,0.4,4,10
3812108,0.0,0,1
3812806,0.0,0,1
3811958,0.0,0,6
3812156,0.0,0,0
3812782,0.0,0,7
3813691,0.0,0,3
3813692,0.0,0,3
3811482,0.0,0,6
3811676,0.0,0,5
3811677,0.0,0,5
3812677,0.0,0,6
3812702,0.0,0,1
3812919,0.0,0,1
3813056,0.0,0,0
3811955,0.0,0,0
3812315,0.0,0,12
3812616,0.0,0,8
3812665,0.0,0,2
3812680,0.0,0,2
3813823,0.0,0,0
3813913,0.0,0,1
3814130,0.0,0,1
3815799,0.0,0,1
3813825,0.0,0,2
3815442,0.0,0,0
3813842,0.0,0,1
3814033,0.0,0,0
3814573,0.0,0,0
3813798,0.05,1,20
3814498,0.0,0,2
3815518,0.0,0,1
3815671,0.0,0,1
3814087,0.0,0,24
3815214,0.0,0,4
3815273,0.25,1,4
3815344,0.0,0,0
3813970,0.0,0,0
3814472,0.0,0,4
3814908,0.0,0,1
3815584,0.0,0,1
3814829,0.0,0,2
3815097,0.0,0,1
3815992,0.0,0,2
3816255,0.0,0,1
3814935,0.0,0,1
3814871,0.1111111111111111,1,9
3815741,0.0,0,1
3815396,0.0,0,1
3813780,0.0,0,5
3815636,0.0,0,1
3814983,0.0,0,1
3815027,0.0,0,1
3815670,0.0,0,1
3815892,0.0,0,0
3815199,0.0,0,1
3815206,0.0,0,1
3815208,0.0,0,1
3814285,0.0,0,1
3815157,0.0,0,0
3816149,0.0,0,0
3814027,0.0,0,27
3814362,0.0,0,1
3814459,0.0,0,4
3815813,0.0,0,27
3815367,0.0,0,1
3815475,0.0,0,5
3815932,0.0,0,4
3814399,0.0,0,2
3814965,0.0,0,5
3816161,0.0,0,3
3815182,0.0,0,1
3814368,0.0,0,2
3815012,0.0,0,3
3815062,0.0,0,1
3815604,0.0,0,1
3815651,0.0,0,2
3815654,0.0,0,2
3813878,0.0,0,1
3814701,0.0,0,16
3815740,0.0,0,1
3814334,0.0,0,0
3816046,0.0,0,3
3816051,0.0,0,3
3816133,0.0,0,0
3816195,0.0,0,15
3816213,0.0,0,8
3816221,0.0,0,20
3814699,0.0,0,5
3815592,0.0,0,6
3813983,0.0,0,5
3814157,0.0,0,0
3814711,0.0,0,3
3815984,0.0,0,11
3816124,0.0,0,6
3816236,0.0,0,1
3814170,0.0,0,1
3813773,0.0,0,0
3815323,0.0,0,7
3815376,0.0,0,1
3815486,0.0,0,7
3814162,0.0,0,2
3816223,0.0,0,8
3816239,0.0,0,1
3815755,0.0,0,0
3813762,0.0,0,2
3814182,0.0,0,7
3815038,0.0,0,5
3814501,0.0,0,1
3815215,0.0,0,6
3815550,0.0,0,0
3814865,0.0,0,4
3815180,0.0,0,0
3815789,0.0,0,1
3815796,0.0,0,1
3815933,0.0,0,2
3814064,0.0,0,1
3814155,0.0,0,1
3815585,0.0,0,0
3813884,0.0,0,5
3813990,0.0,0,0
3814881,0.0,0,2
3814910,0.1111111111111111,1,9
3814913,0.1111111111111111,1,9
3814916,0.1111111111111111,1,9
3814968,0.0,0,0
3816093,0.0,0,0
3813760,0.0,0,1
3815266,0.0,0,1
3815399,0.0,0,4
3814102,0.0,0,0
3814107,0.0,0,2
3814438,0.0,0,19
3815256,0.0,0,1
3815731,0.0,0,4
3813924,0.0,0,1
3814572,0.0,0,6
3814945,0.0,0,1
3815258,0.0,0,21
3815271,0.0,0,21
3816248,0.0,0,0
3815980,0.0,0,1
3814447,0.0,0,1
3814484,0.0,0,1
3815688,0.0,0,0
3815988,0.0,0,7
3816231,0.0,0,9
3814930,0.0,0,23
3815128,0.0,0,2
3816207,0.0,0,0
3815226,0.0,0,1
3815893,0.0,0,1
3816234,0.0,0,1
3813819,0.0,0,1
3814535,0.0,0,1
3814665,0.0,0,1
3814902,0.0,0,2
3813874,0.0,0,1
3813997,0.0,0,4
3813850,0.0,0,3
3814480,0.0,0,4
3815845,0.0,0,11
3815998,0.0,0,2
3816190,0.0,0,0
3814491,0.0,0,6
3814743,0.0,0,6
3813763,0.0,0,7
3814448,0.0,0,2
3814571,0.0,0,1
3815514,0.0,0,6
3815836,0.0,0,22
3813853,0.0,0,1
3814844,0.0,0,0
3815080,0.0,0,1
3815082,0.0,0,1
3815085,0.0,0,1
3815458,0.0,0,4
3813971,0.0,0,1
3814670,0.0,0,1
3815911,0.0,0,1
3813953,0.0,0,1
3814534,0.0,0,0
3814781,0.0,0,1
3813940,0.0,0,0
3813949,0.0,0,0
3814882,0.0,0,2
3814896,0.0,0,14
3813869,0.0,0,6
3815567,0.0,0,0
3813834,0.0,0,0
3814228,0.0,0,3
